bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,unit,zestimate,zipcode,zpid,newConstructionType,taxRate,taxAssessedValue
2,2,Houston,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29.742884,{'is_FSBA': True},1017,-95.46476,Not Available,Not Available,340000,340000,2022,FALSE,TX,2400 McCue Rd APT 205,Apt 205,340000,77056,80544511,Not Available,1.66,564400
1,2,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29.858404,{'is_FSBA': True},1134,-95.17654,sqft,10001.376,165000,165000,1464,FALSE,TX,14317 Murray Rd,Not Available,164500,77044,27817994,Not Available,1.66,273900
0,0,Humble,USA,USD,0,FOR_SALE,FOR_SALE,LOT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29.960777,{'is_FSBA': True},Not Available,-95.30199,acres,0.3444,75000,75000,1294,FALSE,TX,6006 Glen Lee Dr,Not Available,156700,77396,28020629,Not Available,1.66,124500
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.770552,{'is_FSBA': True},704,-80.19415,Not Available,Not Available,419000,419000,0,FALSE,FL,350 S Miami Ave APT 3311,Apt 3311,0,33130,92440083,Not Available,0.89,372910
3,4,Miami,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.849094,{'is_FSBA': True},1525,-80.19521,sqft,0,525000,525000,0,FALSE,FL,8057 NE 1st Ave,Not Available,0,33138,43806469,Not Available,0.89,467250
2,3,Miami,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.823263,{'is_FSBA': True},1020,-80.2211,sqft,5000,395000,395000,2564,FALSE,FL,1435 NW 52nd St,Not Available,399200,33142,43810868,Not Available,0.89,351550
1,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.825605,{'is_FSBA': True},777,-80.22851,sqft,5565,449000,449000,2881,FALSE,FL,1894 NW 55th Ter,Not Available,453200,33142,43811032,Not Available,0.89,399610
2,3,Miami,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.807728,{'is_FSBA': True},2617,-80.23267,sqft,0,695000,695000,0,FALSE,FL,2227 NW 34th St,Not Available,0,33142,43817707,Not Available,0.89,618550
1,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.801338,{'is_FSBA': True},1900,-80.23557,sqft,0,525000,525000,0,FALSE,FL,2721 NW 24th Ave,Not Available,0,33142,43818267,Not Available,0.89,467250
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.838953,{'is_FSBA': True},831,-80.178474,sqft,0,391000,391000,0,FALSE,FL,880 NE 69th St APT 6P,Apt 6P,0,33138,43829500,Not Available,0.89,347990
2,3,Miami,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.761791,{'is_comingSoon': True},1108,-80.2141,sqft,4500,750000,750000,4400,FALSE,FL,1201 SW 12th Ave,Not Available,614000,33129,43852843,Not Available,0.89,667500
2,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.75848,{'is_FSBA': True},854,-80.189674,sqft,0,420000,420000,2641,FALSE,FL,1420 Brickell Bay Dr #104A2,# 104A2,418500,33131,43871348,Not Available,0.89,373800
2,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.734604,{'is_FSBA': True},1575,-80.29333,sqft,5250,750000,750000,0,FALSE,FL,3930 SW 60th Pl,Not Available,0,33155,44188932,Not Available,0.89,667500
4,4,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.703617,{'is_FSBA': True},3631,-80.26967,sqft,7158,2800000,2800000,15804,FALSE,FL,7321 SW 47th Ct,Not Available,2814700,33143,44225826,Not Available,0.89,2492000
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.79415,{'is_FSBA': True},842,-80.18659,sqft,0,439900,439900,1547,FALSE,FL,1800 N Bayshore Dr APT 2304,Apt 2304,0,33132,82069568,Not Available,0.89,391511
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.79248,{'is_FSBA': True},821,-80.18715,sqft,0,460000,460000,0,FALSE,FL,1750 N Bayshore Dr APT 4410,Apt 4410,0,33132,82420035,Not Available,0.89,409400
1,0,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},551,0,sqft,0,445000,445000,0,FALSE,FL,(undisclosed Address),Not Available,0,33131,92437081,Not Available,0.89,396050
3,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.81588,{'is_FSBA': True},1559,-80.22394,sqft,0,595000,595000,2711,FALSE,FL,4419 NW 17th Ave,Not Available,0,33142,155731218,Not Available,0.89,529550
2,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.803102,{'is_FSBA': True},1177,-80.18655,sqft,0,770000,770000,0,FALSE,FL,601 NE 27th St APT 1507,Apt 1507,0,33137,247649941,Not Available,0.89,685300
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.803102,{'is_FSBA': True},793,-80.18655,sqft,0,510000,510000,2972,FALSE,FL,601 NE 27th St #1505,# 1505,507300,33137,247652270,Not Available,0.89,453900
0,0,Miami,USA,USD,0,FOR_SALE,FOR_SALE,LOT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.595068,{'is_FSBA': True},Not Available,-80.51954,acres,5,875000,875000,4752,FALSE,FL,20200 SW 184th St,Not Available,1002100,33187,247698390,Not Available,0.89,778750
2,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.807034,{'is_FSBA': True},618,-80.18732,sqft,0,542000,542000,0,FALSE,FL,501 NE 31st St UNIT 1705,Unit 1705,0,33137,306393258,Not Available,0.89,482380
6,4,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.784233,{'is_FSBA': True},4600,-80.19014,sqft,0,6995000,6995000,37447,FALSE,FL,1000 Biscayne Blvd UNIT 1602,Unit 1602,6846300,33132,308906257,Not Available,0.89,6225550
0,0,Miami,USA,USD,0,FOR_SALE,FOR_SALE,MANUFACTURED,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},Not Available,0,acres,1.37,350000,350000,0,FALSE,FL,194 Bush Dr,Not Available,0,33187,2056956527,Not Available,0.89,311500
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},790,0,sqft,0,750000,750000,0,FALSE,FL,(undisclosed Address),Not Available,0,33131,2056963397,Not Available,0.89,667500
2,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},865,0,sqft,0,290000,290000,0,FALSE,FL,2415 NW 16th Street Rd #1-403,# 1-403,0,33125,2075775619,Not Available,0.89,258100
1,1,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.689405,{'is_FSBA': True},648,-80.31878,sqft,0,229000,229000,0,FALSE,FL,7725 SW 88th St #A125,# A125,0,33156,2090087856,Not Available,0.89,203810
2,2,Miami,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.780432,{'is_FSBA': True},798,-80.273415,sqft,0,255000,255000,1283,FALSE,FL,4801 NW 7th St APT 207-16,Apt 207-16,254100,33126,43819592,Not Available,0.89,226950
1,3,Miami,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.577658,{'is_FSBA': True},1250,-80.39079,sqft,2205,379000,379000,2749,FALSE,FL,12236 SW 203rd St,Not Available,383900,33177,44364191,Not Available,0.89,337310
2,3,Miami,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.807508,{'is_FSBA': True},1478,-80.22147,sqft,7150,540000,540000,2659,FALSE,FL,1490 NW 34th St,Not Available,545600,33142,43816646,Not Available,0.89,480600
1,3,Miami,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.739756,{'is_FSBA': True},852,-80.30046,sqft,7500,580000,580000,3340,FALSE,FL,6463 SW 33rd St,Not Available,586500,33155,44187651,Not Available,0.89,516200
2,2,Miami,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},852,0,sqft,0,315000,315000,1788,FALSE,FL,(undisclosed Address),Not Available,314400,33186,44330267,Not Available,0.89,280350
3,4,Miami,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.597242,{'is_FSBA': True},2169,-80.436005,sqft,7725,645000,645000,3988,FALSE,FL,18225 SW 150th Ct,Not Available,649900,33187,44338909,Not Available,0.89,574050
2,3,Miami,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.583097,{'is_FSBA': True},1677,-80.38529,sqft,8000,560000,560000,3200,FALSE,FL,19703 SW 119th Ct,Not Available,568700,33177,44359883,Not Available,0.89,498400
1,2,Miami,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.774454,{'is_FSBA': True},880,-80.31123,sqft,0,250000,250000,2358,FALSE,FL,399 NW 72nd Ave APT 212,Apt 212,248700,33126,72574681,Not Available,0.89,222500
1,1,Miami,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.79415,{'is_FSBA': True},822,-80.18659,sqft,0,469000,469000,2467,FALSE,FL,1800 N Bayshore Dr APT 2706,Apt 2706,465100,33132,82059892,Not Available,0.89,417410
1,1,Miami,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.79248,{'is_FSBA': True},825,-80.18715,sqft,0,398900,398900,0,FALSE,FL,1750 N Bayshore Dr APT 3209,Apt 3209,0,33132,82419116,Not Available,0.89,355021
2,1,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.768076,{'is_FSBA': True},879,-80.19268,sqft,0,760000,760000,4100,FALSE,FL,68 SE 6th St APT 1205,Apt 1205,753800,33131,247650467,Not Available,0.89,676400
6,4,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,25.80052,{'is_newHome': True},3476,-80.18563,Not Available,Not Available,3798900,3798900,14891,FALSE,FL,"Line 01 A Plan, Aria Reserve Miami",# WEHQBO,3414200,33137,2061985240,BUILDER_PLAN,0.89,3381021
3,4,Miami,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.85283,{'is_FSBA': True},2220,-80.176056,acres,0.304132231,3850000,3850000,0,FALSE,FL,1028 NE 84th St,Not Available,0,33138,43826954,Not Available,0.89,3426500
2,3,Miami,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},1287,0,sqft,4500,810000,810000,0,FALSE,FL,(undisclosed Address),Not Available,0,33133,43860154,Not Available,0.89,720900
3,4,Miami,USA,USD,2,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.700048,{'is_FSBA': True},1569,-80.36948,sqft,0,445000,445000,0,FALSE,FL,10814 SW 72nd St APT 182,Apt 182,0,33173,44216344,Not Available,0.89,396050
2,3,Miami,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.684336,{'is_FSBA': True},2156,-80.34973,acres,0.278236915,1100000,1100000,4850,FALSE,FL,9151 SW 95th Ave,Not Available,1108400,33176,44276470,Not Available,0.89,979000
1,2,Miami,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,{'is_FSBA': True},1006,0,sqft,7500,520000,520000,2770,FALSE,FL,(undisclosed Address),Not Available,525900,33177,44343325,Not Available,0.89,462800
3,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.94367,{'is_FSBA': True},1120,-82.49192,sqft,536,419900,419900,0,FALSE,FL,3015 W Cleveland St UNIT A,Unit A,0,33609,45049720,Not Available,0.89,373711
4,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.891205,"{'is_FSBA': True, 'is_openHouse': True}",2511,-82.52948,sqft,1301,769900,769900,5642,FALSE,FL,5130 Bridge St UNIT 3,Unit 3,770200,33611,307879425,Not Available,0.89,685211
0,0,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.918224,{'is_FSBA': True},Not Available,-82.52356,acres,0.275413223,1000000,1000000,6679,FALSE,FL,4621 W Lowell Ave,Not Available,1170800,33629,45054389,Not Available,0.89,890000
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.962854,{'is_FSBA': True},1364,-82.4201,sqft,4275,320000,320000,2148,FALSE,FL,3511 E 11th Ave,Not Available,320800,33605,89747340,Not Available,0.89,284800
2,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.863241,{'is_FSBA': True},2016,-82.5259,sqft,5000,350000,350000,0,FALSE,FL,7102 S Fitzgerald St,Not Available,0,33616,45072426,Not Available,0.89,311500
1,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.87522,{'is_FSBA': True},925,-82.519295,sqft,7006,364900,364900,0,FALSE,FL,6305 S Lansdale Cir,Not Available,0,33616,45071788,Not Available,0.89,324761
1,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.020498,{'is_FSBA': True},814,-82.44523,sqft,5000,149000,149000,1623,FALSE,FL,8010 N Brooks St,Not Available,149900,33604,45079668,Not Available,0.89,132610
3,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.149773,{'is_FSBA': True},2628,-82.36332,sqft,9594,560000,560000,0,FALSE,FL,19102 Cormorant Cove Pl,Not Available,0,33647,44921734,Not Available,0.89,498400
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.04221,{'is_FSBA': True},1012,-82.43959,sqft,5750,279900,279900,0,FALSE,FL,1708 E Poinsettia Ave,Not Available,0,33612,45078080,Not Available,0.89,249111
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.919533,{'is_FSBA': True},1184,-82.50249,sqft,6300,725000,725000,0,FALSE,FL,3606 W Bay To Bay Blvd,Not Available,0,33629,2062794323,Not Available,0.89,645250
1,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.960554,{'is_FSBA': True},992,-82.51616,sqft,2,294800,294800,0,FALSE,FL,4221 W Spruce St APT 2318,Apt 2318,0,33607,64773242,Not Available,0.89,262372
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.923553,{'is_FSBA': True},1358,-82.51647,sqft,9000,675000,675000,3488,FALSE,FL,2315 S Hubert Ave,Not Available,675600,33629,45052053,Not Available,0.89,600750
0,0,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.90081,{'is_FSBA': True},Not Available,-82.4926,acres,0.5021809,2800000,2800000,11160,FALSE,FL,3015 W Fair Oaks Ave,Not Available,1880500,33611,45061563,Not Available,0.89,2492000
3,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.146769,{'is_FSBA': True},2483,-82.36738,acres,0.297520661,599000,599000,3013,FALSE,FL,8505 Kings Rail Way,Not Available,599800,33647,44921617,Not Available,0.89,533110
0,0,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.031569,{'is_FSBA': True},Not Available,-82.47082,acres,0.376492195,125000,125000,0,FALSE,FL,N Newport Ave,Not Available,0,33604,2069659465,Not Available,0.89,111250
2,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.901583,{'is_FSBA': True},928,-82.509315,sqft,981,247000,247000,1800,FALSE,FL,3814 N Oak Dr UNIT L71,Unit L71,246500,33611,45061983,Not Available,0.89,219830
1,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.97691,{'is_FSBA': True},1200,-82.467804,sqft,6500,479900,479900,2328,FALSE,FL,702 W Ohio Ave,Not Available,482500,33603,45094706,Not Available,0.89,427111
4,3,Tampa,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,27.943289,{'is_newHome': True},2238,-82.485146,Not Available,Not Available,824990,824990,2511,FALSE,FL,"Alba Plan, Alcove at Hyde Park",# LQO7QH,0,33606,2062920303,BUILDER_PLAN,0.89,734241.1
2,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.991236,{'is_FSBA': True},1261,-82.48519,sqft,7150,269000,269000,2289,FALSE,FL,2506 W South Ave,Not Available,268500,33614,45043134,Not Available,0.89,239410
4,3,Tampa,USA,USD,2,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,27.943289,{'is_newHome': True},1844,-82.485146,Not Available,Not Available,760990,760990,2540,FALSE,FL,"Bara Plan, Alcove at Hyde Park",# DDFP2R,0,33606,2062915410,BUILDER_PLAN,0.89,677281.1
4,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,27.8916,{'is_newHome': True},2410,-82.5298,Not Available,Not Available,717990,717990,3309,FALSE,FL,"Flagler Plan, Westshore Marina District : Inlet Shore Townhomes",# PPUHV,0,33611,2063331313,BUILDER_PLAN,0.89,639011.1
4,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.155006,"{'is_FSBA': True, 'is_openHouse': True}",2954,-82.37282,sqft,8625,749950,749950,0,FALSE,FL,19104 Nature Palm Ln,Not Available,0,33647,58433671,Not Available,0.89,667455.5
3,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.111858,{'is_FSBA': True},1120,-82.49467,sqft,665,279900,279900,1849,FALSE,FL,16624 Brigadoon Dr,Not Available,252500,33618,44885856,Not Available,0.89,249111
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.10064,{'is_FSBA': True},1221,-82.49839,sqft,6400,389900,389900,2309,FALSE,FL,16206 Sagebrush Rd,Not Available,392500,33618,44884920,Not Available,0.89,347011
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.027975,{'is_FSBA': True},1050,-82.46844,sqft,6250,345000,345000,1999,FALSE,FL,8511 N Edison Ave,Not Available,347000,33604,45035531,Not Available,0.89,307050
2,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.028688,{'is_FSBA': True},1528,-82.470505,sqft,7894,455000,455000,2962,FALSE,FL,8521 N Newport Ave,Not Available,457000,33604,246233715,Not Available,0.89,404950
2,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.940365,{'is_FSBA': True},836,-82.46465,sqft,4,340000,340000,2682,FALSE,FL,406 W Azeele St APT 307,Apt 307,0,33606,2069475778,Not Available,0.89,302600
3,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.914228,{'is_FSBA': True},3010,-82.52578,sqft,10500,1489000,1489000,8756,FALSE,FL,4722 W Laurel Rd,Not Available,1503000,33629,45055288,Not Available,0.89,1325210
2,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.95116,{'is_FSBA': True},1634,-82.44759,sqft,2,899900,899900,0,FALSE,FL,1120 E Kennedy Blvd #419,# 419,0,33602,81814727,Not Available,0.89,800911
1,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.960554,{'is_FSBA': True},996,-82.51616,Not Available,Not Available,349900,349900,2404,FALSE,FL,4221 W Spruce St APT 1202,Apt 1202,349800,33607,64566350,Not Available,0.89,311411
4,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,27.8916,"{'is_newHome': True, 'is_openHouse': True}",2173,-82.5298,Not Available,Not Available,710990,710990,3088,FALSE,FL,"Carnegie Plan, Westshore Marina District : Inlet Shore Townhomes",# QPHIAP,0,33611,2063331308,BUILDER_PLAN,0.89,632781.1
4,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,27.8916,{'is_newHome': True},2721,-82.5298,Not Available,Not Available,1009990,1009990,3420,FALSE,FL,"Halyard Plan, Westshore Marina District : Inlet Shore Waterfront",# OBN0CJ,0,33611,2063331340,BUILDER_PLAN,0.89,898891.1
3,5,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.120775,"{'is_FSBA': True, 'is_openHouse': True}",3656,-82.39532,acres,0.260376492,875000,875000,4099,FALSE,FL,16306 Doune Ct,Not Available,874200,33647,54886430,Not Available,0.89,778750
2,4,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.992231,"{'is_FSBA': True, 'is_openHouse': True}",2064,-82.43964,acres,0.298783287,500000,500000,2749,FALSE,FL,1802 E Caracas St,Not Available,501300,33610,82034537,Not Available,0.89,445000
1,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.920223,{'is_FSBA': True},1446,-82.49798,sqft,5000,650000,650000,0,FALSE,FL,3312 W Empedrado St,Not Available,0,33629,45058438,Not Available,0.89,578500
2,2,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.894432,{'is_FSBA': True},1054,-82.531845,sqft,2,400000,400000,2472,FALSE,FL,5000 Culbreath Key Way APT 9117,Apt 9117,393800,33611,64743760,Not Available,0.89,356000
3,3,Tampa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.94561,{'is_FSBA': True},1582,-82.51736,sqft,2154,485000,485000,3952,FALSE,FL,4314 W North A St UNIT C,Unit C,483800,33609,45047879,Not Available,0.89,431650
3,4,Lutz,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28.104973,{'is_FSBA': True},2546,-82.46148,acres,0.60174472,650000,650000,0,FALSE,FL,126 W Chapman Rd,Not Available,0,33548,99629385,Not Available,0.89,578500
